全国地方公共団体コード,ID,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
132292,,東京都,西東京市,こどもカフェ「とんのいえ」,コドモカフェトンノイエ,,,東京都西東京市泉町4-3-21,,35.74337,139.55275,090-6112-1687,,,,,,,,,,,,こどもカフェ「とんのいえ」,5,木,第４木曜日,15:30,17:30,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,ひばりが丘スープキッチン,ヒバリガオカスープキッチン,,,東京都西東京市ひばりが丘2-12-16,,35.74815,139.54022,080-4608-3609,,,,,,,,,,,,ひばりが丘スープキッチン,3,水,毎週水曜日,18:00,19:30,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,こども・地域　あおぞら食堂,コドモチイキアオゾラショクドウ,,,東京都西東京市向台町2-16-22,,35.72061,139.5396,(042)468-5133,,,,,,,,,,,,東京聖新会,5,土,第４土曜日,11:30,13:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,SOMPO流の子ども食堂（そんぽの家S保谷北町）,ソンポリュウノコドモショクドウソンポノイエエスホウヤキタマチ,,,東京都西東京市北町6-1-28,,35.75361,139.56015,(042)439-0320,,,,,,,,,,,,ＳＯＭＰＯケア株式会社　そんぽの家,5,土,第４土曜日,11:00,13:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,SOMPO流の子ども食堂（そんぽの家S保谷駅前）,ソンポリュウノコドモショクドウソンポノイエエスホウヤエキマエ,,,東京都西東京市東町3-5-2,,35.74727,139.56607,(042)438-5520,,,,,,,,,,,,ＳＯＭＰＯケア株式会社　そんぽの家,5,土,第４土曜日,11:30,15:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,SOMPO流の子ども食堂（そんぽの家S西東京泉町）,ソンポリュウノコドモショクドウソンポノイエエスニシトウキョウイズミチョウ,,,東京都西東京市泉町2-14-13,,35.7424,139.55133,(042)438-6130,,,,,,,,,,,,ＳＯＭＰＯケア株式会社　そんぽの家,5,土,第４土曜日,11:00,15:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,SOMPO流の子ども食堂（そんぽの家西東京）,ソンポリュウノコドモショクドウソンポノイエニシトウキョウ,,,東京都西東京市中町6-5-12,,35.73744,139.55812,(042)425-8200,,,,,,,,,,,,ＳＯＭＰＯケア株式会社　そんぽの家,5,土,第２土曜日,11:30,14:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,SOMPO流の子ども食堂（そんぽの家S武蔵野）,ソンポリュウノコドモショクドウソンポノイエエスムサシノ,,,東京都西東京市新町5-14-14,,35.71488,139.53387,(0422)50-8515,,,,,,,,,,,,ＳＯＭＰＯケア株式会社　そんぽの家,5,土,第４土曜日,11:30,15:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,SOMPO流の子ども食堂（そんぽの家柳沢）,ソンポリュウノコドモショクドウソンポノイエヤギサワ,,,東京都西東京市柳沢3-5-27,,35.72088,139.55453,(042)460-8080,,,,,,,,,,,,ＳＯＭＰＯケア株式会社　そんぽの家,5,土,第４土曜日,12:00,15:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,SOMPO流の子ども食堂（そんぽの家S東伏見）,ソンポリュウノコドモショクドウソンポノイエエスヒガシフシミ,,,東京都西東京市東伏見4-4-25,,35.72322,139.56207,(042)450-6601,,,,,,,,,,,,ＳＯＭＰＯケア株式会社　そんぽの家,5,土,第２土曜日,12:00,14:00,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,SOMPO流の子ども食堂（そんぽの家ひばりが丘）,ソンポリュウノコドモショクドウソンポノイエヒバリガオカ,,,東京都西東京市西原町5-3-12,,35.73917,139.53259,(042)460-5503,,,,,,,,,,,,ＳＯＭＰＯケア株式会社　そんぽの家,5,土,第４土曜日,12:00,13:30,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,子ども食堂「ゆいな」,コドモショクドウユイナ,,,東京都西東京市南町5-1-15,,35.72647,139.53636,(042)452-3692,,,,,,,,,,,,医療法人社団欅会　看護小規模多機能ゆいなの森,5,土,第４土曜日,13:00,14:30,,,,,,,,,,,,,,,,,,,
132292,,東京都,西東京市,むさとく こども食堂,ムサトクコドモショクドウ,,,東京都西東京市向台町6-14-2,,35.72232,139.5251,(042)465-0760,,,,,,,,,,,,医療法人徳洲会　武蔵野徳洲会病院,5,,,,,,,,,,,,,,,,,,,,,,,
133051,1,東京都,日の出町,大久野みつぼし食堂,オオグノミツボシショクドウ,,,東京都西多摩郡日の出町大久野1660-1,,35.76409,139.21674,,,,,,,,,,,,,社会福祉法人志正会,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000001,東京都,中野区,城山みんなの食堂,シロヤマミンナノショクドウ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,城山みんなの食堂運営委員会,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000002,東京都,中野区,こども食堂パークサイドカフェ,コドモショクドウパークサイドカフェ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,こども食堂パークサイドカフェ,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000003,東京都,中野区,子ども食堂あつまり亭,コドモショクドウアツマリテイ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,上鷺テラス,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000004,東京都,中野区,たぬどん食堂,タヌドンショクドウ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,たぬどん食堂実行委員会,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000005,東京都,中野区,上高田みんなの食堂フードパントリー,カミタカダミンナノショクドウフードパントリー,,,,,35.70687169,139.6637372,,,,,,,,,,,,,上高田みんなの食堂実行委員会,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000006,東京都,中野区,わいわいこども食堂,ワイワイコドモショクドウ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,一般社団法人ねこのて,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000007,東京都,中野区,子ども食堂かみさぎ,コドモショクドウカミサギ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,チームかみさぎ,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000008,東京都,中野区,子供食堂・配食,コドモショクドウ・ハイショク,,,,,35.70687169,139.6637372,,,,,,,,,,,,,あーちのめし処,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000009,東京都,中野区,ぶらんけっとのこどもごはん,ブランケットノコドモゴハン,,,,,35.70687169,139.6637372,,,,,,,,,,,,,ぶらんけっと,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000010,東京都,中野区,子どもレストランゆい,コドモレストランユイ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,認定NPO法人女性のスペース結,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000011,東京都,中野区,しあわせひととき・おみやげフルーツ,シアワセヒトトキ・オミヤゲフルーツ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,認定NPO法人女性のスペース結,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000012,東京都,中野区,みんなの食堂,ミンナノショクドウ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,南中野カレーの会,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000014,東京都,中野区,ママほっとキッチン,ママホットキッチン,,,,,35.70687169,139.6637372,,,,,,,,,,,,,ママほっとキッチン,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000015,東京都,中野区,こども食堂すたのって,コドモショクドウスタノッテ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,こども食堂すたのって,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000016,東京都,中野区,江古田にこにこ広場,エゴタニコニコヒロバ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,特定非営利活動法人ここからプロジェクト,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000017,東京都,中野区,こども食堂Annekaffeekannne,コドモショクドウアンネカフフェカンネ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,Annekaffeekanne,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000018,東京都,中野区,わくわくわらっぴーひみつキッチン,ワクワクワラッピーヒミツキッチン,,,,,35.70687169,139.6637372,,,,,,,,,,,,,一般社団法人わくわくわらっぴー・児童支援,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000019,東京都,中野区,わくわくわらっぴー親子食堂,ワクワクワラッピーオヤコショクドウ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,一般社団法人わくわくわらっぴー・児童支援,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000020,東京都,中野区,ぬまぶくろワイワイ食堂,ヌマブクロワイワイショクドウ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,ぬまぶくろワイワイ食堂,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000021,東京都,中野区,こども食堂さくら,コドモショクドウサクラ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,こども食堂さくら,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000021,東京都,中野区,こども食堂,コドモショクドウ,,,,,35.70687169,139.6637372,,,,,,,,,,,,,エプロン若菜,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000022,東京都,中野区,こども食堂　バベット,コドモショクドウ　バベット,,,,,35.70687169,139.6637372,,,,,,,,,,,,,こども食堂　バベット,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000023,東京都,中野区,やよい・子どもスクエア,ヤヨイ・コドモスクエア,,,,,35.70687169,139.6637372,,,,,,,,,,,,,NPO法人介護者サポートネットワークセンター・アラジン,,,,,,,,,,,,,,,,,,,,,,,,
131148,N29600000024,東京都,中野区,まつがおかキッチン,マツガオカキッチン,,,,,35.70687169,139.6637372,,,,,,,,,,,,,まつがおかキッチン運営委員会,,,,,,,,,,,,,,,,,,,,,,,,
1,112291,埼玉県,和光市,和光市チームSDGsそらよみヤミー,ワコウシチームエスディジーズソラヨミヤミー,地域のこどもの居場所づくりにに寄与することを目的として、本の交換による多世代交流と、食事・食料の提供をするため、2020年12月29日に活動を開始しました。「本」を通じて多くの人がコミュニケーションをとったり、読み聞かせなどの活動を通じて楽しい時間を過ごしていただいたりするということ。そして、「美味しいもの」を通じて、みんなが笑顔になり、新たなコミュニケーションが生まれ、その時間を共有することで地域に温かいコミュニティを作っています,本のコミュニティ循環,埼玉県和光市広沢 三番地内,埼玉県営　和光樹林公園,35.777384,139.604945,,,,,,,https://sdgswako.jimdofree.com/,,,,,,和光市チームSDGs,8,,,10:00,13:00,,なし,0,0,0,0,300,大人は実費。数に限りあり,,,,,,0802000006,和光こども食堂ネットワーク,,,,
2,112291,埼玉県,和光市,勉強カフェわこう,ベンキョウカフェワコウ,【「できない」を「できた！」に変える、塾じゃない場所】私たち「勉強カフェわこう」は、2019年12月から埼玉県和光市で、小・中・高学生の自主学習の場所と機会を提供する居場所事業を行っています。和光市社会福祉協議会に所属するボランティア団体で、参加費は無料です。運営は、地域の大人たち。家の都合で塾に行きたくても行けない、兄弟がいて落ち着いて家で勉強できない、など、様々な状態の中学生の居心地の良い居場所となるよう、活動しています。,学習支援,埼玉県和光市新倉2丁目9-10,和光市新倉北地域センター,35.798119,139.617273,050-5480-4958,関口,,,,,https://www.facebook.com/studycafewako,,,,,,勉強カフェわこう,3,水,,17:30,20:00,祝日休み、お盆・お正月・長期休みには休むことがあります。,小学生以上高校生まで,,0,0,0,,,電話,初回のみ要連絡,20,,,0802000007,,,,,
3,112291,埼玉県,和光市,ちいきこども食堂ほっとタイム,チイキコドモショクドウホットタイム,こどもも大人もほっと一息つきながら、お昼ごはんを食べて交流できること,地域食堂,埼玉県和光市南2丁目3-1,和光市南公民館内,35.774864,139.613249,090-1555-8659,栗原,,,,,,,,,,,わこうちいき食堂実行委員会,7,,不定期開催（主に長期休業中またはその近辺）,,,不定期開催（主に長期休業中またはその近辺）,どなたでも,0,0,0,0,200,なし,,,60,,,0802000004,,,https://assets.st-note.com/img/1725264755-nQ5WALP8RD9NGIKlXOqrc3bC.jpg,,
4,112291,埼玉県,和光市,ちいきこども食堂北,チイキコドモショクドウキタ,子育て中の方など地域のみなさんの食支援を行う,地域食堂,埼玉県和光市新倉1丁目16-21,たまりば,35.791152,139.613893,,,,,,,,,,,,,わこうちいき食堂実行委員会,5,金,第3金曜日,15:00,17:00,,どなたでも,100,100,100,100,200,なし,電話,予約制,20,,,0802000007,,,,,
5,112291,埼玉県,和光市,ちいきこども食堂南,チイキコドモショクドウミナミ,子育て中の方など地域のみなさんの食支援を行う,地域食堂,埼玉県和光市南1丁目23-1,ゆめあい３F　ボランティア交流室,35.772196,139.602907,090-1555-8659,栗原,,,,,,,,,,,わこうちいき食堂実行委員会,5,,不定期開催,16:00,17:30,,どなたでも,100,100,100,100,200,なし,電話,予約制,20,,,0802000005,,,,,
6,112291,埼玉県,和光市,まなびば,マナビバ,こどもたちが友達と学びあえる場所づくり。保護者の経済的負担なしでの学習・見守り支援を目的とする。,学習支援,埼玉県和光市白子2丁目28-13,牛房コミュニティセンター,35.773858,139.622203,090-1555-8659,栗原,,,,,,,,,,,まなびば,8,火木,主に中学校定期テスト前,18:10,20:10,主に中学校定期テスト前,小学生・中学生・高校生が対象,,0,0,0,,なし,,,20,,,0802000004,,,,,
7,112291,埼玉県,和光市,小まなびば,ショウマナビバ,こどもたちが友達と学びあえる場所づくり。保護者の経済的負担なしでの学習・見守り支援を目的とする。,学習支援,埼玉県和光市白子1丁目33-20,向山地域センター,35.76797,139.62215,090-1555-8659,栗原,,,,,,,,,,,まなびば,4,水,第2第4水曜日,16:30,17:30,,小学生が対象,,0,0,0,,なし,,,20,,,0802000005,,,,,
8,112291,埼玉県,和光市,木育おもちゃの広場,モクイクオモチャノヒロバ,森林環境の少ない都会で、子ども達に木を身近に感じてもらう。子どもの発達に良い木のおもちゃ遊び体験を通して交流を育む場を提供する。,,埼玉県和光市新倉3丁目4-18,坂下公民館内,35.793842,139.624102,,子育て日本語と遊び文化の会,,,,,,,,,,,子育て日本語と遊びの文化の会,6,日,,13:30,16:30,10時半〜14時開催もある,だれでも,100,100,100,100,100,,,,,,,0802000009,,,,,
9,112291,埼玉県,和光市,しらりん食堂,シラリンショクドウ,食堂を通して地域における子どもの居場所作りに寄与する。,こども食堂,埼玉県和光市白子3丁目8-21,白子吹上コミュニティセンター（白子吹上出張所）,35.788894,139.628237,090-4528-3989,亀卦川　幸子（きけがわさちこ）,,,,,,,,,,,白子小学校区地区社会福祉協議会,5,日,第三日曜日,12:00,15:00,コミセンの都合で変更する場合があります。,どなたでもお越し下さい。アレルギー対応はしておりませんておりません,0,0,0,0,200,,,,50,,,0802000001,,,https://assets.st-note.com/img/1725264201-PmEYrH6M19JadyRuUIpwvFgT.jpg,,
10,112291,埼玉県,和光市,わこうプレーパーク,ワコウプレーパーク,子どもの豊かなあそびと体験活動の場を市民の手で運営すること。子どもや子育て中の親、地域住民が交流する場を作ること。地域における子どものセーフティネットであること。,あそび場の開催,埼玉県和光市新倉1丁目16-34,柿ノ木坂湧水公園,35.79208,139.61406,,,,,,,https://wa-kosodate.com/,,,,,,特定非営利活動法人わこう子育てネットワーク,5,日,第三日曜日,10:30,16:00,開催しない月もあります。詳細はXまたはホームページで,なし,,,,,,,,,,,,0802000007,日本冒険あそび場づくり協会団体会員;NPO法人子育てひろば全国連絡協議会団体会員,,,,
11,112291,埼玉県,和光市,がんばらない系の親の会　ひと休み,ガンバラナイケイノオヤノカイ　ヒトヤスミ,子どもが不登校やひきこもりになると親は心配し、不安な気持ちになるが隣近所に気軽に話せることではないという気持ちから親自身もひきこもりがちになってしまう。親は親であるということだけで「がんばって」しまいがちなので気楽に誰かとおしゃべりしたり息抜きできる場所が必要だと考えています。同様に学校に行けないという子どもにも家だけではなくこんな場所もあるよ、ということでワークショップを開催しています。,不登校やひきこもり（気味）の子どもとその親(子どもの年齢は問わない),埼玉県和光市新倉3丁目4-18,和光市 坂下公民館,35.793863,139.624144,,,,,,,https://hitoyasumi2020.jimdofree.com/,,,,,,がんばらない系の親の会　ひと休み,4,,,,,ワークショップ、親限定の日別日に開催。詳細はホームページをご覧ください。,不登校やひきこもり（気味を含む）の子どもとその親,0,0,0,500,500,アロマの回は参加費の他に年齢は関係なく、材料費が1000円かかります。,ホームページの予約フォームから,原則は予約優先ですが予約なしでも当日参加大丈夫です。キャンセル料はありません、,,,,0802000002,和光市市民協働推進センター;ＫＨＪ全国ひきこもり家族会連合会東東京支部「楽の会リーラ」;埼玉県認可民間ひきこもり支援団体,,,,定員について：アロマ：10人、知育玩具&折り紙：6人
